poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
87299,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,201938,2815,lv,NA,lv,NA,7/3/24 09:11,NA,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,NA,https://www.scribd.com/document/747554214/cbsnews-20240702-wed#fullscreen&from_embed,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,48
87299,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,201938,2815,lv,NA,lv,NA,7/3/24 09:11,NA,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,NA,https://www.scribd.com/document/747554214/cbsnews-20240702-wed#fullscreen&from_embed,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,50
87299,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,201939,2815,lv,NA,lv,NA,7/3/24 09:11,NA,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,NA,https://www.scribd.com/document/747554214/cbsnews-20240702-wed#fullscreen&from_embed,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,40
87299,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,201939,2815,lv,NA,lv,NA,7/3/24 09:11,NA,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,NA,https://www.scribd.com/document/747554214/cbsnews-20240702-wed#fullscreen&from_embed,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,44
87299,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,201939,2815,lv,NA,lv,NA,7/3/24 09:11,NA,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,NA,https://www.scribd.com/document/747554214/cbsnews-20240702-wed#fullscreen&from_embed,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,11
87299,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,201939,2815,lv,NA,lv,NA,7/3/24 09:11,NA,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,NA,https://www.scribd.com/document/747554214/cbsnews-20240702-wed#fullscreen&from_embed,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,GRE,Stein,31116,Jill Stein,3
87299,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,201939,2815,lv,NA,lv,NA,7/3/24 09:11,NA,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,https://www.cbsnews.com/news/trump-biden-poll-debate-democrats-turnout/,NA,https://www.scribd.com/document/747554214/cbsnews-20240702-wed#fullscreen&from_embed,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,2
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202014,1532,rv,NA,rv,NA,7/3/24 14:05,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,41
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202014,1532,rv,NA,rv,NA,7/3/24 14:05,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,49
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202015,1532,rv,NA,rv,NA,7/3/24 14:05,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,33
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202015,1532,rv,NA,rv,NA,7/3/24 14:05,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,40
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202015,1532,rv,NA,rv,NA,7/3/24 14:05,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,10
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202015,1532,rv,NA,rv,NA,7/3/24 14:05,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,GRE,Stein,31116,Jill Stein,2
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202015,1532,rv,NA,rv,NA,7/3/24 14:05,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,0.5
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202015,1532,rv,NA,rv,NA,7/3/24 14:05,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,LIB,Oliver,31790,Chase Oliver,1
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202016,1532,lv,NA,lv,NA,7/3/24 14:06,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,43
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202016,1532,lv,NA,lv,NA,7/3/24 14:06,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,49
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202017,1532,lv,NA,lv,NA,7/3/24 14:07,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,37
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202017,1532,lv,NA,lv,NA,7/3/24 14:07,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,42
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202017,1532,lv,NA,lv,NA,7/3/24 14:07,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,8
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202017,1532,lv,NA,lv,NA,7/3/24 14:07,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,GRE,Stein,31116,Jill Stein,2
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202017,1532,lv,NA,lv,NA,7/3/24 14:07,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,0.5
87302,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/28/24,7/2/24,NA,NA,NA,NA,NA,NA,202017,1532,lv,NA,lv,NA,7/3/24 14:07,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/07/03/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,LIB,Oliver,31790,Chase Oliver,1
87298,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/1/24,NA,NA,NA,NA,NA,NA,201921,1176,rv,NA,rv,NA,7/2/24 20:17,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240701_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,40
87298,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/1/24,NA,NA,NA,NA,NA,NA,201921,1176,rv,NA,rv,NA,7/2/24 20:17,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240701_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,44
87298,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/1/24,NA,NA,NA,NA,NA,NA,201922,1176,rv,NA,rv,NA,7/2/24 20:17,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240701_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,43
87298,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/1/24,NA,NA,NA,NA,NA,NA,201922,1176,rv,NA,rv,NA,7/2/24 20:17,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240701_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,45
87298,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/1/24,NA,NA,NA,NA,NA,NA,201923,1176,rv,NA,rv,NA,7/2/24 20:17,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240701_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45
87298,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/28/24,7/1/24,NA,NA,NA,NA,NA,NA,201923,1176,rv,NA,rv,NA,7/2/24 20:17,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-60-of-americans-say-biden-is-not-fit-for-another-term-as-president-after-disastrous-debate--yet-2024-contest-with-trump-remains-too-close-to-call-204915250.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240701_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,47
87244,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/23/24,6/25/24,NA,NA,NA,NA,NA,NA,201403,1406,rv,NA,rv,NA,6/26/24 10:37,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,42
87244,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/23/24,6/25/24,NA,NA,NA,NA,NA,NA,201403,1406,rv,NA,rv,NA,6/26/24 10:37,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,42
87244,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/23/24,6/25/24,NA,NA,NA,NA,NA,NA,201403,1406,rv,NA,rv,NA,6/26/24 10:37,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,4
87244,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/23/24,6/25/24,NA,NA,NA,NA,NA,NA,201403,1406,rv,NA,rv,NA,6/26/24 10:37,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,0
87244,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,6/23/24,6/25/24,NA,NA,NA,NA,NA,NA,201403,1406,rv,NA,rv,NA,6/26/24 10:37,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,GRE,Stein,31116,Jill Stein,1
87249,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/20/24,6/25/24,NA,NA,NA,NA,NA,NA,201570,1226,rv,NA,rv,NA,6/26/24 20:07,NA,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,42
87249,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/20/24,6/25/24,NA,NA,NA,NA,NA,NA,201570,1226,rv,NA,rv,NA,6/26/24 20:07,NA,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,48
87249,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/20/24,6/25/24,NA,NA,NA,NA,NA,NA,201571,1226,lv,NA,lv,NA,6/26/24 20:07,NA,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,44
87249,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/20/24,6/25/24,NA,NA,NA,NA,NA,NA,201571,1226,lv,NA,lv,NA,6/26/24 20:07,NA,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,48
87249,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/20/24,6/25/24,NA,NA,NA,NA,NA,NA,201572,1226,rv,NA,rv,NA,6/26/24 20:07,NA,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,32
87249,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/20/24,6/25/24,NA,NA,NA,NA,NA,NA,201572,1226,rv,NA,rv,NA,6/26/24 20:07,NA,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,39
87249,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/20/24,6/25/24,NA,NA,NA,NA,NA,NA,201572,1226,rv,NA,rv,NA,6/26/24 20:07,NA,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,9
87249,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,6/20/24,6/25/24,NA,NA,NA,NA,NA,NA,201572,1226,rv,NA,rv,NA,6/26/24 20:07,NA,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/2024/06/26/us/politics/trump-poll-hush-money-conviction.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/06/26/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,GRE,Stein,31116,Jill Stein,2
